LineID,Order ID,Order Date,Ship Date,Ship Mode,Category,Sub-Category,Country,Region,State,Postal Code,Product Name,Customer Name,Sales,Quantity,Profit,Discount
8150,CA-2015-167997,26/01/2015 00:00,29/01/2015 00:00,First Class,Office Supplies,Binders,United States,Central,South Dakota,57701,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,Carol Adams,10.68,2,5.0196,0
8151,CA-2015-167997,26/01/2015 00:00,29/01/2015 00:00,First Class,Furniture,Bookcases,United States,Central,South Dakota,57701,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Carol Adams,141.96,2,39.7488,0
8152,CA-2018-140151,23/03/2018 00:00,25/03/2018 00:00,First Class,Office Supplies,Storage,United States,West,Washington,98115,Acco Perma 4000 Stacking Storage Drawers,Raymond Buch,32.48,2,4.872,0
8153,CA-2018-140151,23/03/2018 00:00,25/03/2018 00:00,First Class,Office Supplies,Paper,United States,West,Washington,98115,Xerox 1898,Raymond Buch,20.04,3,9.6192,0
8154,CA-2018-140151,23/03/2018 00:00,25/03/2018 00:00,First Class,Technology,Copiers,United States,West,Washington,98115,Canon imageCLASS 2200 Advanced Copier,Raymond Buch,13999.96,4,6719.9808,0
8155,US-2018-143770,20/03/2018 00:00,24/03/2018 00:00,Standard Class,Technology,Accessories,United States,East,Connecticut,6457,WD My Passport Ultra 2TB Portable External Hard Drive,Roger Demir,238,2,38.08,0
8156,US-2018-143770,20/03/2018 00:00,24/03/2018 00:00,Standard Class,Office Supplies,Paper,United States,East,Connecticut,6457,Xerox 1988,Roger Demir,61.96,2,27.882,0
8157,CA-2017-131296,04/10/2017 00:00,09/10/2017 00:00,Standard Class,Furniture,Tables,United States,East,Maryland,21215,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Melanie Seite,239.372,2,-23.9372,0.3
8158,CA-2017-103464,18/11/2017 00:00,22/11/2017 00:00,Standard Class,Technology,Accessories,United States,West,California,92105,WD My Passport Ultra 2TB Portable External Hard Drive,Patrick Gardner,595,5,95.2,0
8159,CA-2018-136238,26/12/2018 00:00,01/01/2019 00:00,Standard Class,Office Supplies,Paper,United States,Central,Texas,79762,Xerox 1959,Karen Bern,16.032,3,5.6112,0.2
8160,CA-2017-120803,09/03/2017 00:00,13/03/2017 00:00,Standard Class,Technology,Accessories,United States,East,Connecticut,6460,Microsoft Sculpt Comfort Mouse,Rick Bensley,199.75,5,87.89,0
8161,CA-2017-134138,16/02/2017 00:00,20/02/2017 00:00,Standard Class,Furniture,Chairs,United States,East,New Jersey,7109,Hon Comfortask Task/Swivel Chairs,John Dryer,227.96,2,36.4736,0
8162,CA-2016-120915,28/09/2016 00:00,03/10/2016 00:00,Second Class,Office Supplies,Appliances,United States,East,New York,10035,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",Jennifer Jackson,293.52,6,76.3152,0
8163,CA-2016-120915,28/09/2016 00:00,03/10/2016 00:00,Second Class,Technology,Phones,United States,East,New York,10035,Nortel Meridian M3904 Professional Digital phone,Jennifer Jackson,307.98,2,89.3142,0
8164,CA-2016-168207,02/11/2016 00:00,06/11/2016 00:00,Standard Class,Furniture,Furnishings,United States,West,California,92105,Contemporary Wood/Metal Frame,Liz Thompson,96.96,6,33.936,0
8165,CA-2016-168207,02/11/2016 00:00,06/11/2016 00:00,Standard Class,Office Supplies,Binders,United States,West,California,92105,GBC Premium Transparent Covers with Diagonal Lined Pattern,Liz Thompson,117.488,7,41.1208,0.2
8166,CA-2016-168207,02/11/2016 00:00,06/11/2016 00:00,Standard Class,Office Supplies,Binders,United States,West,California,92105,Cardinal Holdit Business Card Pockets,Liz Thompson,11.952,3,4.1832,0.2
8167,CA-2016-168207,02/11/2016 00:00,06/11/2016 00:00,Standard Class,Furniture,Bookcases,United States,West,California,92105,O'Sullivan Living Dimensions 3-Shelf Bookcases,Liz Thompson,512.499,3,-30.147,0.15
8168,CA-2017-144148,31/07/2017 00:00,05/08/2017 00:00,Standard Class,Furniture,Tables,United States,West,California,94122,Laminate Occasional Tables,Anna Häberlin,863.128,7,-32.3673,0.2
8169,CA-2018-107174,06/11/2018 00:00,13/11/2018 00:00,Standard Class,Furniture,Tables,United States,West,Washington,98105,Hon 5100 Series Wood Tables,Adam Bellavance,2036.86,7,366.6348,0
8170,CA-2018-107174,06/11/2018 00:00,13/11/2018 00:00,Standard Class,Furniture,Chairs,United States,West,Washington,98105,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,Adam Bellavance,449.568,2,-73.0548,0.2
8171,CA-2018-107174,06/11/2018 00:00,13/11/2018 00:00,Standard Class,Technology,Accessories,United States,West,Washington,98105,SanDisk Cruzer 64 GB USB Flash Drive,Adam Bellavance,108.96,3,32.688,0
8172,CA-2017-146150,14/02/2017 00:00,19/02/2017 00:00,Standard Class,Office Supplies,Art,United States,South,Mississippi,39212,Panasonic KP-150 Electric Pencil Sharpener,Fred McMath,264.18,7,68.6868,0
8173,CA-2015-114125,09/07/2015 00:00,13/07/2015 00:00,Standard Class,Office Supplies,Labels,United States,West,California,90049,Avery 49,Gary Hansen,2.88,1,1.4112,0
8174,CA-2015-114125,09/07/2015 00:00,13/07/2015 00:00,Standard Class,Office Supplies,Binders,United States,West,California,90049,Wilson Jones Leather-Like Binders with DublLock Round Rings,Gary Hansen,41.904,6,14.1426,0.2
8175,CA-2015-114125,09/07/2015 00:00,13/07/2015 00:00,Standard Class,Office Supplies,Storage,United States,West,California,90049,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Gary Hansen,23.92,4,4.0664,0
8176,CA-2017-114944,30/01/2017 00:00,04/02/2017 00:00,Standard Class,Office Supplies,Paper,United States,Central,Illinois,60623,Xerox 1943,Harold Engle,156.512,4,52.8228,0.2
8177,CA-2017-135965,22/09/2017 00:00,25/09/2017 00:00,First Class,Office Supplies,Storage,United States,East,New York,10035,"Sortfiler Multipurpose Personal File Organizer, Black",Sam Zeldin,128.34,6,37.2186,0
8178,CA-2018-149699,22/12/2018 00:00,24/12/2018 00:00,First Class,Technology,Accessories,United States,West,California,90008,Kensington Expert Mouse Optical USB Trackball for PC or Mac,Chad McGuire,474.95,5,142.485,0
8179,CA-2017-166429,02/09/2017 00:00,08/09/2017 00:00,Standard Class,Technology,Copiers,United States,West,Washington,98198,Hewlett Packard 610 Color Digital Copier / Printer,Toby Gnade,999.98,2,449.991,0
8180,CA-2016-112767,02/08/2016 00:00,06/08/2016 00:00,Standard Class,Furniture,Tables,United States,West,Oregon,97477,Balt Split Level Computer Training Table,Darren Koutras,277.5,4,-188.7,0.5
8181,CA-2016-119879,21/11/2016 00:00,25/11/2016 00:00,Standard Class,Furniture,Tables,United States,East,Pennsylvania,19120,"Bevis Oval Conference Table, Walnut",Shahid Shariari,1252.704,8,-480.2032,0.4
8182,CA-2016-119879,21/11/2016 00:00,25/11/2016 00:00,Standard Class,Technology,Phones,United States,East,Pennsylvania,19120,"Logitech B530 USB Headset - headset - Full size, Binaural",Shahid Shariari,110.97,5,-24.0435,0.4
8183,CA-2018-155642,18/05/2018 00:00,22/05/2018 00:00,Standard Class,Furniture,Furnishings,United States,Central,Illinois,60653,Flat Face Poster Frame,Brendan Murry,22.608,3,-10.1736,0.6
8184,CA-2018-155642,18/05/2018 00:00,22/05/2018 00:00,Standard Class,Furniture,Furnishings,United States,Central,Illinois,60653,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Brendan Murry,1.892,1,-0.9933,0.6
8185,US-2018-101721,23/07/2018 00:00,27/07/2018 00:00,Standard Class,Office Supplies,Paper,United States,Central,Illinois,60623,Xerox 1909,Maribeth Yedwab,63.312,3,20.5764,0.2
8186,CA-2016-136728,13/09/2016 00:00,17/09/2016 00:00,Second Class,Office Supplies,Envelopes,United States,Central,Illinois,60623,Staple envelope,Arthur Gainer,7.824,1,2.934,0.2
8187,CA-2016-136728,13/09/2016 00:00,17/09/2016 00:00,Second Class,Furniture,Chairs,United States,Central,Illinois,60623,"Global Value Steno Chair, Gray",Arthur Gainer,170.072,4,-12.148,0.3
8188,CA-2017-127194,10/12/2017 00:00,16/12/2017 00:00,Standard Class,Office Supplies,Paper,United States,East,New York,10024,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",Bart Watters,62.82,9,29.5254,0
8189,CA-2016-140375,02/10/2016 00:00,05/10/2016 00:00,Second Class,Office Supplies,Paper,United States,East,Maryland,20852,Xerox 202,Sheri Gordon,19.44,3,9.3312,0
8190,CA-2016-140375,02/10/2016 00:00,05/10/2016 00:00,Second Class,Office Supplies,Binders,United States,East,Maryland,20852,GBC Plastic Binding Combs,Sheri Gordon,7.38,1,3.6162,0
8191,US-2018-155866,17/11/2018 00:00,21/11/2018 00:00,Standard Class,Office Supplies,Paper,United States,East,New York,10011,Xerox 1905,Christopher Conant,38.88,6,18.6624,0
8192,US-2018-155866,17/11/2018 00:00,21/11/2018 00:00,Standard Class,Furniture,Furnishings,United States,East,New York,10011,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Christopher Conant,187.76,4,76.9816,0
8193,CA-2016-141327,30/11/2016 00:00,03/12/2016 00:00,First Class,Office Supplies,Binders,United States,South,North Carolina,27707,Avery Durable Binders,Lena Radford,6.048,7,-4.2336,0.7
8194,CA-2016-141327,30/11/2016 00:00,03/12/2016 00:00,First Class,Office Supplies,Appliances,United States,South,North Carolina,27707,Belkin 8 Outlet Surge Protector,Lena Radford,98.352,3,9.8352,0.2
8195,CA-2016-141327,30/11/2016 00:00,03/12/2016 00:00,First Class,Furniture,Furnishings,United States,South,North Carolina,27707,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Lena Radford,335.744,2,25.1808,0.2
8196,CA-2016-136700,06/12/2016 00:00,11/12/2016 00:00,Second Class,Office Supplies,Paper,United States,West,California,93101,Spiral Phone Message Books with Labels by Adams,David Bremer,8.96,2,4.3904,0
8197,CA-2018-102736,05/09/2018 00:00,09/09/2018 00:00,Standard Class,Technology,Accessories,United States,South,Tennessee,37918,Maxell LTO Ultrium - 800 GB,Liz Preis,89.568,4,-1.1196,0.2
8198,CA-2018-102736,05/09/2018 00:00,09/09/2018 00:00,Standard Class,Office Supplies,Art,United States,South,Tennessee,37918,Model L Table or Wall-Mount Pencil Sharpener,Liz Preis,71.96,5,7.196,0.2
8199,CA-2018-102736,05/09/2018 00:00,09/09/2018 00:00,Standard Class,Office Supplies,Paper,United States,South,Tennessee,37918,Xerox 220,Liz Preis,15.552,3,5.4432,0.2
8200,CA-2018-125269,24/04/2018 00:00,30/04/2018 00:00,Standard Class,Office Supplies,Binders,United States,Central,Illinois,60610,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Art Ferguson,10.43,5,-18.2525,0.8
8201,CA-2018-125269,24/04/2018 00:00,30/04/2018 00:00,Standard Class,Office Supplies,Storage,United States,Central,Illinois,60610,Safco Industrial Wire Shelving System,Art Ferguson,72.784,1,-18.196,0.2
8202,CA-2016-114811,08/11/2016 00:00,08/11/2016 00:00,Same Day,Office Supplies,Storage,United States,East,New York,10024,Fellowes Desktop Hanging File Manager,Keith Dawkins,67.15,5,16.7875,0
8203,CA-2016-114811,08/11/2016 00:00,08/11/2016 00:00,Same Day,Technology,Phones,United States,East,New York,10024,Mitel MiVoice 5330e IP Phone,Keith Dawkins,549.98,2,142.9948,0
8204,CA-2016-114811,08/11/2016 00:00,08/11/2016 00:00,Same Day,Furniture,Furnishings,United States,East,New York,10024,Nu-Dell EZ-Mount Plastic Wall Frames,Keith Dawkins,11.82,3,4.728,0
8205,CA-2016-114811,08/11/2016 00:00,08/11/2016 00:00,Same Day,Technology,Machines,United States,East,New York,10024,Zebra ZM400 Thermal Label Printer,Keith Dawkins,4643.8,4,2229.024,0
8206,CA-2016-114811,08/11/2016 00:00,08/11/2016 00:00,Same Day,Furniture,Chairs,United States,East,New York,10024,Hon 4070 Series Pagoda Round Back Stacking Chairs,Keith Dawkins,577.764,2,115.5528,0.1
8207,CA-2016-122266,26/04/2016 00:00,30/04/2016 00:00,Standard Class,Furniture,Tables,United States,South,Florida,32114,Bretford CR4500 Series Slim Rectangular Table,Sue Ann Reed,191.5155,1,-76.6062,0.45
8208,CA-2016-122266,26/04/2016 00:00,30/04/2016 00:00,Standard Class,Office Supplies,Art,United States,South,Florida,32114,Crayola Colored Pencils,Sue Ann Reed,2.624,1,0.4264,0.2
8209,CA-2016-141565,20/09/2016 00:00,24/09/2016 00:00,Standard Class,Office Supplies,Binders,United States,South,Tennessee,37211,GBC Ibimaster 500 Manual ProClick Binding System,Barry Gonzalez,1369.764,6,-913.176,0.7
8210,CA-2016-141565,20/09/2016 00:00,24/09/2016 00:00,Standard Class,Office Supplies,Storage,United States,South,Tennessee,37211,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Barry Gonzalez,294.368,4,-58.8736,0.2
8211,CA-2018-128769,07/09/2018 00:00,12/09/2018 00:00,Standard Class,Office Supplies,Appliances,United States,South,Tennessee,37211,Eureka The Boss Cordless Rechargeable Stick Vac,Dario Medina,81.568,2,7.1372,0.2
8212,CA-2017-116337,07/11/2017 00:00,12/11/2017 00:00,Standard Class,Furniture,Furnishings,United States,Central,Texas,75220,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Michael Chen,44.46,5,-17.784,0.6
8213,CA-2017-116337,07/11/2017 00:00,12/11/2017 00:00,Standard Class,Office Supplies,Storage,United States,Central,Texas,75220,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Michael Chen,314.088,3,19.6305,0.2
8214,CA-2016-120845,25/09/2016 00:00,02/10/2016 00:00,Standard Class,Office Supplies,Binders,United States,South,Tennessee,37130,"Wilson Jones 1"" Hanging DublLock Ring Binders",Marina Lichtenstein,6.336,4,-4.6464,0.7
8215,CA-2016-120845,25/09/2016 00:00,02/10/2016 00:00,Standard Class,Office Supplies,Paper,United States,South,Tennessee,37130,Advantus Motivational Note Cards,Marina Lichtenstein,10.48,1,3.799,0.2
8216,CA-2016-120845,25/09/2016 00:00,02/10/2016 00:00,Standard Class,Office Supplies,Binders,United States,South,Tennessee,37130,Wilson Jones data.warehouse D-Ring Binders with DublLock,Marina Lichtenstein,2.469,1,-1.8106,0.7
8217,CA-2016-120845,25/09/2016 00:00,02/10/2016 00:00,Standard Class,Office Supplies,Binders,United States,South,Tennessee,37130,Wilson Jones Custom Binder Spines & Labels,Marina Lichtenstein,3.264,2,-2.2848,0.7
8218,CA-2015-120775,03/10/2015 00:00,07/10/2015 00:00,Standard Class,Office Supplies,Fasteners,United States,Central,Texas,75217,Colored Push Pins,Russell D'Ascenzo,4.344,3,0.8688,0.2
8219,CA-2015-120775,03/10/2015 00:00,07/10/2015 00:00,Standard Class,Furniture,Furnishings,United States,Central,Texas,75217,DAX Natural Wood-Tone Poster Frame,Russell D'Ascenzo,31.776,3,-19.0656,0.6
8220,CA-2015-120775,03/10/2015 00:00,07/10/2015 00:00,Standard Class,Office Supplies,Labels,United States,Central,Texas,75217,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Russell D'Ascenzo,4.928,2,1.7248,0.2
8221,CA-2015-120775,03/10/2015 00:00,07/10/2015 00:00,Standard Class,Office Supplies,Binders,United States,Central,Texas,75217,Avery Hidden Tab Dividers for Binding Systems,Russell D'Ascenzo,1.788,3,-3.0396,0.8
8222,CA-2015-120775,03/10/2015 00:00,07/10/2015 00:00,Standard Class,Office Supplies,Fasteners,United States,Central,Texas,75217,Sterling Rubber Bands by Alliance,Russell D'Ascenzo,15.072,4,-3.768,0.2
8223,CA-2015-152905,18/02/2015 00:00,24/02/2015 00:00,Standard Class,Office Supplies,Storage,United States,Central,Texas,76017,Akro Stacking Bins,Aaron Bergman,12.624,2,-2.5248,0.2
8224,CA-2017-104633,12/06/2017 00:00,16/06/2017 00:00,Standard Class,Office Supplies,Paper,United States,West,California,91104,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Erin Ashbrook,185.88,6,83.646,0
8225,CA-2017-104633,12/06/2017 00:00,16/06/2017 00:00,Standard Class,Office Supplies,Paper,United States,West,California,91104,Xerox 228,Erin Ashbrook,12.96,2,6.2208,0
8226,CA-2018-104136,01/11/2018 00:00,04/11/2018 00:00,Second Class,Office Supplies,Paper,United States,East,Massachusetts,2149,Xerox 1939,Sandra Flanagan,189.7,10,91.056,0
8227,CA-2018-104136,01/11/2018 00:00,04/11/2018 00:00,Second Class,Office Supplies,Paper,United States,East,Massachusetts,2149,Xerox 1893,Sandra Flanagan,40.99,1,20.0851,0
8228,CA-2017-123050,04/04/2017 00:00,08/04/2017 00:00,Second Class,Furniture,Furnishings,United States,East,New York,12180,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Becky Castell,82.64,2,7.4376,0
8229,CA-2017-123050,04/04/2017 00:00,08/04/2017 00:00,Second Class,Office Supplies,Storage,United States,East,New York,12180,"Tenex File Box, Personal Filing Tote with Lid, Black",Becky Castell,31.02,2,8.0652,0
8230,CA-2017-123050,04/04/2017 00:00,08/04/2017 00:00,Second Class,Technology,Accessories,United States,East,New York,12180,Logitech Trackman Marble Mouse,Becky Castell,89.97,3,37.7874,0
8231,CA-2017-162355,30/06/2017 00:00,02/07/2017 00:00,Second Class,Office Supplies,Art,United States,South,Georgia,30328,Bulldog Vacuum Base Pencil Sharpener,Philip Fox,35.97,3,9.7119,0
8232,CA-2017-162355,30/06/2017 00:00,02/07/2017 00:00,Second Class,Furniture,Bookcases,United States,South,Georgia,30328,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Philip Fox,1266.86,7,291.3778,0
8233,CA-2015-158225,22/09/2015 00:00,28/09/2015 00:00,Standard Class,Office Supplies,Storage,United States,West,California,95123,"File Shuttle II and Handi-File, Black",Sanjit Engle,169.45,5,42.3625,0
8234,CA-2015-158225,22/09/2015 00:00,28/09/2015 00:00,Standard Class,Office Supplies,Storage,United States,West,California,95123,Tennsco Commercial Shelving,Sanjit Engle,40.68,2,0.4068,0
8235,CA-2018-102204,01/05/2018 00:00,06/05/2018 00:00,Standard Class,Office Supplies,Supplies,United States,South,Florida,32216,Kleencut Forged Office Shears by Acme United Corporation,Caroline Jumper,3.328,2,0.416,0.2
8236,CA-2018-102204,01/05/2018 00:00,06/05/2018 00:00,Standard Class,Furniture,Tables,United States,South,Florida,32216,Bush Advantage Collection Racetrack Conference Table,Caroline Jumper,933.262,4,-458.1468,0.45
8237,CA-2018-102204,01/05/2018 00:00,06/05/2018 00:00,Standard Class,Furniture,Chairs,United States,South,Florida,32216,HON 5400 Series Task Chairs for Big and Tall,Caroline Jumper,2803.92,5,0,0.2
8238,CA-2018-103065,20/10/2018 00:00,20/10/2018 00:00,Same Day,Office Supplies,Storage,United States,South,Florida,32216,Woodgrain Magazine Files by Perma,Pete Takahito,4.768,2,-0.7748,0.2
8239,CA-2018-103065,20/10/2018 00:00,20/10/2018 00:00,Same Day,Office Supplies,Paper,United States,South,Florida,32216,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Pete Takahito,6.672,1,2.502,0.2
8240,CA-2018-103065,20/10/2018 00:00,20/10/2018 00:00,Same Day,Office Supplies,Art,United States,South,Florida,32216,Prang Drawing Pencil Set,Pete Takahito,4.448,2,1.112,0.2
8241,CA-2018-103065,20/10/2018 00:00,20/10/2018 00:00,Same Day,Furniture,Furnishings,United States,South,Florida,32216,DAX Wood Document Frame.,Pete Takahito,43.936,4,6.0412,0.2
8242,CA-2015-109855,01/09/2015 00:00,05/09/2015 00:00,Standard Class,Office Supplies,Binders,United States,East,New York,10009,Wilson Jones Hanging Recycled Pressboard Data Binders,Lena Hernandez,23.744,2,8.3104,0.2
8243,CA-2015-109855,01/09/2015 00:00,05/09/2015 00:00,Standard Class,Technology,Accessories,United States,East,New York,10009,WD My Passport Ultra 2TB Portable External Hard Drive,Lena Hernandez,357,3,57.12,0
8244,CA-2015-109897,12/08/2015 00:00,16/08/2015 00:00,Standard Class,Technology,Phones,United States,West,California,94122,BlackBerry Q10,Ben Wallace,806.336,8,50.396,0.2
8245,CA-2015-109897,12/08/2015 00:00,16/08/2015 00:00,Standard Class,Furniture,Furnishings,United States,West,California,94122,"Seth Thomas 14"" Day/Date Wall Clock",Ben Wallace,85.44,3,31.6128,0
8246,US-2015-143581,19/08/2015 00:00,23/08/2015 00:00,Standard Class,Office Supplies,Storage,United States,South,Georgia,31907,Space Solutions HD Industrial Steel Shelving.,Bill Shonely,344.91,3,10.3473,0
8247,CA-2016-129217,10/05/2016 00:00,10/05/2016 00:00,Same Day,Office Supplies,Appliances,United States,Central,Illinois,60505,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Dennis Pardue,70.97,5,-191.619,0.8
8248,CA-2016-129217,10/05/2016 00:00,10/05/2016 00:00,Same Day,Office Supplies,Art,United States,Central,Illinois,60505,Boston KS Multi-Size Manual Pencil Sharpener,Dennis Pardue,36.784,2,3.6784,0.2
8249,CA-2017-133816,10/05/2017 00:00,13/05/2017 00:00,Second Class,Technology,Phones,United States,East,Pennsylvania,19134,ClearOne CHATAttach 160 - speaker phone,Christopher Schild,743.988,2,-123.998,0.4
8250,CA-2016-140221,05/03/2016 00:00,09/03/2016 00:00,Second Class,Office Supplies,Binders,United States,Central,Illinois,60653,"Performers Binder/Pad Holder, Black",Maribeth Schnelling,11.212,2,-16.818,0.8
8251,CA-2016-140221,05/03/2016 00:00,09/03/2016 00:00,Second Class,Furniture,Furnishings,United States,Central,Illinois,60653,Eldon Wave Desk Accessories,Maribeth Schnelling,4.712,2,-1.8848,0.6
8252,CA-2016-140221,05/03/2016 00:00,09/03/2016 00:00,Second Class,Office Supplies,Appliances,United States,Central,Illinois,60653,Avanti 4.4 Cu. Ft. Refrigerator,Maribeth Schnelling,180.98,5,-470.548,0.8
8253,CA-2016-140221,05/03/2016 00:00,09/03/2016 00:00,Second Class,Office Supplies,Storage,United States,Central,Illinois,60653,"Companion Letter/Legal File, Black",Maribeth Schnelling,60.416,2,6.0416,0.2
8254,CA-2018-152310,12/08/2018 00:00,19/08/2018 00:00,Standard Class,Technology,Copiers,United States,West,Washington,98103,Hewlett Packard 310 Color Digital Copier,Dana Kaydos,299.99,1,89.997,0
8255,CA-2018-152310,12/08/2018 00:00,19/08/2018 00:00,Standard Class,Office Supplies,Paper,United States,West,Washington,98103,Xerox 1937,Dana Kaydos,192.16,4,92.2368,0
8256,CA-2018-152310,12/08/2018 00:00,19/08/2018 00:00,Standard Class,Technology,Phones,United States,West,Washington,98103,Grandstream GXP1160 VoIP phone,Dana Kaydos,242.624,8,27.2952,0.2
8257,CA-2018-152310,12/08/2018 00:00,19/08/2018 00:00,Standard Class,Office Supplies,Storage,United States,West,Washington,98103,Personal File Boxes with Fold-Down Carry Handle,Dana Kaydos,46.74,3,11.685,0
8258,CA-2018-152310,12/08/2018 00:00,19/08/2018 00:00,Standard Class,Technology,Accessories,United States,West,Washington,98103,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Dana Kaydos,174.95,5,12.2465,0
8259,CA-2018-152310,12/08/2018 00:00,19/08/2018 00:00,Standard Class,Office Supplies,Binders,United States,West,Washington,98103,Avery Legal 4-Ring Binder,Dana Kaydos,100.704,6,37.764,0.2
8260,CA-2017-118101,26/06/2017 00:00,26/06/2017 00:00,Same Day,Office Supplies,Paper,United States,Central,Michigan,48066,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Skye Norling,368.91,9,180.7659,0
8261,CA-2017-118101,26/06/2017 00:00,26/06/2017 00:00,Same Day,Office Supplies,Binders,United States,Central,Michigan,48066,Insertable Tab Post Binder Dividers,Skye Norling,8.02,1,3.7694,0
8262,CA-2017-118101,26/06/2017 00:00,26/06/2017 00:00,Same Day,Office Supplies,Storage,United States,Central,Michigan,48066,"SAFCO Mobile Desk Side File, Wire Frame",Skye Norling,171.04,4,44.4704,0
8263,CA-2017-100307,15/12/2017 00:00,19/12/2017 00:00,Standard Class,Office Supplies,Paper,United States,South,Arkansas,72701,Xerox 1958,Tony Chapman,19.44,3,9.3312,0
8264,CA-2016-138457,13/09/2016 00:00,17/09/2016 00:00,Standard Class,Office Supplies,Binders,United States,South,North Carolina,28540,Heavy-Duty E-Z-D Binders,Anne McFarland,13.092,4,-10.0372,0.7
8265,CA-2015-131800,30/12/2015 00:00,04/01/2016 00:00,Standard Class,Office Supplies,Appliances,United States,East,New York,10035,Kensington 6 Outlet SmartSocket Surge Protector,Astrea Jones,122.94,3,30.735,0
8266,CA-2015-131800,30/12/2015 00:00,04/01/2016 00:00,Standard Class,Office Supplies,Binders,United States,East,New York,10035,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Astrea Jones,35.448,7,12.8499,0.2
8267,CA-2015-118304,29/04/2015 00:00,04/05/2015 00:00,Standard Class,Technology,Phones,United States,East,Delaware,19901,Square Credit Card Reader,Katherine Hughes,19.98,2,5.1948,0
8268,CA-2018-121790,30/01/2018 00:00,06/02/2018 00:00,Standard Class,Furniture,Tables,United States,Central,Illinois,60505,Balt Split Level Computer Training Table,Liz Preis,69.375,1,-47.175,0.5
8269,CA-2018-121790,30/01/2018 00:00,06/02/2018 00:00,Standard Class,Office Supplies,Supplies,United States,Central,Illinois,60505,Acme Tagit Stainless Steel Antibacterial Scissors,Liz Preis,31.68,4,2.772,0.2
8270,CA-2018-121790,30/01/2018 00:00,06/02/2018 00:00,Standard Class,Technology,Phones,United States,Central,Illinois,60505,Samsung Galaxy S4,Liz Preis,2003.168,4,250.396,0.2
8271,CA-2018-121790,30/01/2018 00:00,06/02/2018 00:00,Standard Class,Office Supplies,Art,United States,Central,Illinois,60505,"Quartet Omega Colored Chalk, 12/Pack",Liz Preis,9.344,2,3.1536,0.2
8272,CA-2017-169670,25/12/2017 00:00,31/12/2017 00:00,Standard Class,Furniture,Chairs,United States,East,New York,10009,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Joe Elijah,2563.056,8,313.2624,0.1
8273,CA-2017-139549,20/10/2017 00:00,25/10/2017 00:00,Standard Class,Furniture,Chairs,United States,West,California,92020,Hon Every-Day Chair Series Swivel Task Chairs,Muhammed Yedwab,387.136,4,4.8392,0.2
8274,CA-2016-104059,13/06/2016 00:00,15/06/2016 00:00,Second Class,Office Supplies,Art,United States,East,Ohio,45503,Newell 320,Frank Carlisle,3.424,1,0.2996,0.2
8275,CA-2018-164112,30/06/2018 00:00,04/07/2018 00:00,Standard Class,Office Supplies,Storage,United States,East,New York,10550,"Dual Level, Single-Width Filing Carts",Neil Ducich,1085.42,7,282.2092,0
8276,CA-2016-143882,26/06/2016 00:00,30/06/2016 00:00,Standard Class,Office Supplies,Paper,United States,East,Ohio,44107,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Dennis Bolton,43.056,9,15.6078,0.2
8277,US-2017-139262,21/02/2017 00:00,25/02/2017 00:00,Standard Class,Office Supplies,Binders,United States,South,Florida,33614,Avery Durable Slant Ring Binders With Label Holder,Lindsay Castell,3.762,3,-2.7588,0.7
8278,US-2017-139262,21/02/2017 00:00,25/02/2017 00:00,Standard Class,Office Supplies,Binders,United States,South,Florida,33614,Avery Arch Ring Binders,Lindsay Castell,34.86,2,-26.726,0.7
8279,US-2017-139262,21/02/2017 00:00,25/02/2017 00:00,Standard Class,Office Supplies,Storage,United States,South,Florida,33614,Standard Rollaway File with Lock,Lindsay Castell,432.456,3,32.4342,0.2
